question_id,category,abstract,content,abstract_ko,abstract_en,content_ko,content_en
Q1edab9ab76b7,策,,律度量衡 : 問。同律度量衡。所以節淸濁度長短量多寡權輕重。以之平萬物而大一統者也。律呂之作。雖自軒后。而度量衡之制。昉於何代。制量衡者。必本黃鍾。其理之相關何歟。造律呂者。必準_黍。其數之有定何歟。六律五聲。以在治忽。關石和勻。貽厥典則。聲音之道。固與政通。而權量之爲用。亦若是其重歟。_氏嘉量。爰_升_。則四國之銘。出於何書。周公相宅。始用圭_。則八繩之法。果其遺制歟。夏后之聲律身度。考驗者何事。孔聖之珠衡玉斗。取譬者何德。按月行令。十二律之分配。果是何義。測天推步。三百度之定數。亦用何術。謹權量審法度。魯論贊武王之德。聞管_聽鍾鼓。鄒書戒齊君之好。音律之有輔政術。不及量度而然歟。平斗斛一衡尺。專務核實。而秦政日紊。定章程撰禮儀。不遑作樂。而漢治小康。其得其失。可詳言歟。銅斗鐵尺。_之而防僞者何人。玉管_灰。吹之而應律者何理。周_經之測量天地。方圓不同。則何以度之。律曆志之乘除陰陽。始終有數。則何以知之。昌黎之力抵異端。慮先及於剖折。范馬之號爲同德。議不免於抵_。亦可謂吾道之有資。而君子之其爭歟。襲六國縱橫之說而所著則權書衡論。釋三分圍徑之法而其議則黜胡從鄭。其故可聞歟。土室埋管。皇朝之御筆。而何獨驗於洛陽。象牙裁尺。胡元之定度。而果無違於宋禮歟。文才之一斗八斗。其誰能量。字母之半淸半濁。當屬何律。揀賢能者必稱玉尺量材。講義理者或比金秤稱物。無形象不可摸捉者。亦有稱量之道歟。近取諸身則曰律己曰尺步曰量力曰衡平。引喩於物則有法律有制度有器量有銓衡。其取譬之義。皆可詳言歟。大抵禮樂刑政。孰非出治之具。而所以爲萬事之根本。一王之典章。未有若律度量衡者也。或激或流。五聲之不諧。而律以和之。有短有長。_品之易差。而度以節之。詐僞滋而爲之量。以齊其函容。爭競起而爲之衡。以平其低仰。是四者之用。所以齊萬物之不齊。而又其四者之制。一有參差。則卒無以會一統而立民信也。此聖帝明王之必以是爲當務之先。思有以同而也。降及後世。智竅漸鑿。有制器象形。以學鳥獸之異音者。有立表測景。以定七曜之高下者。有斜籌影數。以忖倉庾之實積者。有垂錘倚衡。以辨外氣之燥濕者。此或後出者愈巧歟。抑歸名物度數之末。而不足爲王政之所重歟。惟我東方。檀箕以降。文物未闢。玉笛息波。語涉_怪。金尺築丘。理亦茫昧。則羅氏制度。固無足稱。黑倉儲蓄。米糠多欠。銀甁代貨。斤兩各殊。則麗朝量衡。尙云未備。_歟我朝。聖神相承。制作大備。磬黍呈祥。律呂已正。銅尺頒制。毫忽不爽。秋分校印。水部之斗斛稱平。鍾管容水。王府之權衡得中。以之被管絃薦郊廟。則神人和而諸福臻。以之治宮室列關市。則規模正而百度貞矣。奈之何因循成習。修擧無聞。以言乎律則牙齒喉舌之不分淸濁。而未聞諧合之妙。以言乎度則尋引丈尺之互有長短。而漸失均齊之法。斛量不平則__紊而吏緣爲奸。稱衡不等則_銖舛而民受其害。苟求其本。專由鍾律之不得其正。而三者之制。轉輾訛謬。周尺禮尺。尋_之所準。而布帛之家。_有長尺。家量公量。_合之有節。而菽粟之廛。別有大升。至於金銀藥物綿絮之屬。槪莫不二三其秤。則其何以齊遠近而平物情乎。方今聖明臨御。治化洋溢。會極歸極。衆務畢擧。將以均四方而_萬品。則制度之一新。治軌之丕變。此正其時。同律度量衡。豈可使專美於勛華之世乎。諸生心有講究於他日者。其各悉陳。,,,"율도량형: 율(음률)과 도(길이), 량(용량), 형(무게)은 맑고 탁함을 조절하고, 길고 짧음을 측정하며, 많고 적음을 헤아리고, 가볍고 무거움을 재는 것으로, 이로써 만물을 평평하게 하고 크게 통일하는 것입니다. 율려의 제작은 비록 헌원황제 때부터였으나, 도량형의 제도는 어느 시대에서 비롯되었습니까? 량형을 제정하는 자는 반드시 황종을 기본으로 삼는데, 그 이치가 서로 관련되는 것은 무엇입니까? 율려를 만드는 자는 반드시 수(黍)를 기준으로 삼는데, 그 수가 정해진 이유는 무엇입니까? 육률과 오성은 정치에서 어떻게 활용되며, 관석의 조화로움은 어떤 전칙을 남겼습니까? 성음의 도는 본래 정치와 통하고, 권량의 쓰임도 이와 같이 중요한 것입니까? 하씨의 아름다운 도량형은 어디에서 유래했으며, 사국의 명문은 어느 책에서 나왔습니까? 주공이 터를 잡을 때 처음 규구를 사용했다는데, 팔승의 법은 과연 그의 유제입니까? 하후씨의 성률신도는 어떤 일을 검증한 것이며, 공자의 주형옥두는 어떤 덕을 비유한 것입니까? 월행령에 따른 12율의 배분은 과연 어떤 의미이며, 천체 관측과 역법의 300도 정수는 어떤 방법을 사용한 것입니까?

[나머지 부분은 글자 수 제한으로 생략되었습니다]","Questions about Musical Pitch, Measurement, Volume, and Weight:

How do we regulate pitch, measure length, determine volume, and weigh objects to standardize all things under heaven? Although the creation of musical pitch began with Emperor Xuan, in which era were measurements, volume, and weight standards first established? Those who created volume and weight standards must have based them on the Yellow Bell pitch - what is the relationship between these? Those who created musical pitches must have used millet grains as a standard - why were these numbers fixed?

The six pitches and five tones are essential for governance, while weights and measures bring harmony. These principles have been passed down. The way of music is naturally connected to governance, but are weights and measures equally important? The inscriptions of the four states regarding Yu's excellent measures - from which text do they come? When the Duke of Zhou surveyed land, he first used the gnomon - are the eight-rope methods his legacy? What was verified in the Xia Dynasty regarding sound, pitch, and body measurements? What virtues did Confucius compare to the pearl pendulum and jade measure?

In following monthly ordinances, what is the meaning of the twelve pitch-pipes' distribution? In measuring heaven and calculating steps, what methods were used for the 360 degrees? Why did the Analects praise King Wu's virtue in being careful with weights and measures? Why did Zou's writings warn the ruler of Qi about his love of music? Does music's role in governance not extend to measurements?

Standardizing measures and weights focused on verification, yet Qin's governance became chaotic. Establishing protocols and compiling rituals left no time for music, yet Han achieved moderate prosperity - can their successes and failures be explained in detail? Who used bronze measures and iron rules to prevent forgery? What principle allowed jade pipes and ashes to correspond to pitch standards?

When the Zhou Yi measured heaven and earth with different circular and square methods, how were these measurements made? How did the Calendar Records calculate yin and yang through multiplication and division? Han Yu's forceful opposition to heterodoxy first considered analysis, while Fan and Ma's supposed similarity couldn't avoid conflict - can this be considered beneficial to our way and worthy of gentleman's debate?

Following the strategies of the Six States but writing about weights and measures, explaining the three-part ratio method but rejecting Hu and following Zheng - can the reasons be explained? The current dynasty's imperial verification of buried pipes in Luoyang - why only there? The Yuan dynasty's ivory rulers - did they truly not violate Song rituals?

When measuring talent or discussing phonetics, who can measure these? Those selecting worthy candidates must use jade rulers to measure ability, while those discussing principles sometimes compare to golden scales weighing things. Do intangible things also have ways of measurement?

From personal examples like self-discipline, footsteps, measuring strength, and maintaining balance, to metaphors about law, systems, capacity, and evaluation - can their comparative meanings be explained in detail?

Generally, ritual, music, punishment, and governance are all tools of rule, but none are as fundamental as pitch, measurement, volume, and weight standards. When sounds are discordant, pitch harmonizes them. When lengths vary, measurements standardize them. When fraud arises, volume measures ensure fairness. When disputes occur, weights resolve them. These four tools standardize what is not standard, and if their standards differ, unity and public trust cannot be established. This is why sage rulers prioritized these matters.

In later generations, as knowledge advanced, people created instruments imitating animal sounds, set up gnomons to measure celestial bodies, used calculations for granary volumes, and used plumb lines to detect air conditions. Were these later innovations more clever, or were they merely technical developments less important for governance?

In our East, since Dangun and Gija, culture was undeveloped. Stories of jade flutes calming waves seem mysterious, and golden rulers building mounds seem unclear. The Silla dynasty's systems were unremarkable, and Goryeo's weights and measures remained incomplete with varying standards for grain storage and silver currency.

How magnificent is our dynasty! Sacred rulers have succeeded each other, establishing complete systems. Pitch pipes show auspicious signs, measurements are precise, weights are accurate, and measures are standardized. When used for music in ancestral temples, harmony prevails. When used for architecture and markets, standards are maintained.

Yet why have customary practices gone uncorrected? Regarding pitch, clear and muddy sounds are not distinguished. Regarding measurements, lengths vary and uniformity is lost. Uneven measures lead to corruption, and unequal weights harm the people. The root cause lies in incorrect pitch standards, leading to errors"
Q1edab9ab76b7,策,,律度量衡 : 問。同律度量衡。所以節淸濁度長短量多寡權輕重。以之平萬物而大一統者也。律呂之作。雖自軒后。而度量衡之制。昉於何代。制量衡者。必本黃鍾。其理之相關何歟。造律呂者。必準_黍。其數之有定何歟。六律五聲。以在治忽。關石和勻。貽厥典則。聲音之道。固與政通。而權量之爲用。亦若是其重歟。_氏嘉量。爰_升_。則四國之銘。出於何書。周公相宅。始用圭_。則八繩之法。果其遺制歟。夏后之聲律身度。考驗者何事。孔聖之珠衡玉斗。取譬者何德。按月行令。十二律之分配。果是何義。測天推步。三百度之定數。亦用何術。謹權量審法度。魯論贊武王之德。聞管_聽鍾鼓。鄒書戒齊君之好。音律之有輔政術。不及量度而然歟。平斗斛一衡尺。專務核實。而秦政日紊。定章程撰禮儀。不遑作樂。而漢治小康。其得其失。可詳言歟。銅斗鐵尺。_之而防僞者何人。玉管_灰。吹之而應律者何理。周_經之測量天地。方圓不同。則何以度之。律曆志之乘除陰陽。始終有數。則何以知之。昌黎之力抵異端。慮先及於剖折。范馬之號爲同德。議不免於抵_。亦可謂吾道之有資。而君子之其爭歟。襲六國縱橫之說而所著則權書衡論。釋三分圍徑之法而其議則黜胡從鄭。其故可聞歟。土室埋管。皇朝之御筆。而何獨驗於洛陽。象牙裁尺。胡元之定度。而果無違於宋禮歟。文才之一斗八斗。其誰能量。字母之半淸半濁。當屬何律。揀賢能者必稱玉尺量材。講義理者或比金秤稱物。無形象不可摸捉者。亦有稱量之道歟。近取諸身則曰律己曰尺步曰量力曰衡平。引喩於物則有法律有制度有器量有銓衡。其取譬之義。皆可詳言歟。大抵禮樂刑政。孰非出治之具。而所以爲萬事之根本。一王之典章。未有若律度量衡者也。或激或流。五聲之不諧。而律以和之。有短有長。_品之易差。而度以節之。詐僞滋而爲之量。以齊其函容。爭競起而爲之衡。以平其低仰。是四者之用。所以齊萬物之不齊。而又其四者之制。一有參差。則卒無以會一統而立民信也。此聖帝明王之必以是爲當務之先。思有以同而也。降及後世。智竅漸鑿。有制器象形。以學鳥獸之異音者。有立表測景。以定七曜之高下者。有斜籌影數。以忖倉庾之實積者。有垂錘倚衡。以辨外氣之燥濕者。此或後出者愈巧歟。抑歸名物度數之末。而不足爲王政之所重歟。惟我東方。檀箕以降。文物未闢。玉笛息波。語涉_怪。金尺築丘。理亦茫昧。則羅氏制度。固無足稱。黑倉儲蓄。米糠多欠。銀甁代貨。斤兩各殊。則麗朝量衡。尙云未備。_歟我朝。聖神相承。制作大備。磬黍呈祥。律呂已正。銅尺頒制。毫忽不爽。秋分校印。水部之斗斛稱平。鍾管容水。王府之權衡得中。以之被管絃薦郊廟。則神人和而諸福臻。以之治宮室列關市。則規模正而百度貞矣。奈之何因循成習。修擧無聞。以言乎律則牙齒喉舌之不分淸濁。而未聞諧合之妙。以言乎度則尋引丈尺之互有長短。而漸失均齊之法。斛量不平則__紊而吏緣爲奸。稱衡不等則_銖舛而民受其害。苟求其本。專由鍾律之不得其正。而三者之制。轉輾訛謬。周尺禮尺。尋_之所準。而布帛之家。_有長尺。家量公量。_合之有節。而菽粟之廛。別有大升。至於金銀藥物綿絮之屬。槪莫不二三其秤。則其何以齊遠近而平物情乎。方今聖明臨御。治化洋溢。會極歸極。衆務畢擧。將以均四方而_萬品。則制度之一新。治軌之丕變。此正其時。同律度量衡。豈可使專美於勛華之世乎。諸生心有講究於他日者。其各悉陳。,,,"율도량형: 율(음악)과 도(길이)와 량(용량)과 형(무게)에 관한 질문입니다. 율도량형은 음의 맑고 탁함, 길이의 장단, 양의 많고 적음, 무게의 경중을 조절하여 만물을 평등하게 하고 하나로 통일하는 것입니다. 율려의 제작은 비록 헌원황제 때부터 시작되었으나, 도량형의 제도는 어느 시대부터 시작되었습니까? 량형을 제정할 때 반드시 황종을 기준으로 삼는데, 이것들이 서로 관련되는 이치는 무엇입니까? 율려를 만들 때 반드시 서를 기준으로 삼는데, 그 수가 정해진 이유는 무엇입니까? 

육률오성은 정치와 관계가 있고, 곡식의 무게를 조화롭게 하여 그 법칙을 후세에 남겼으니, 소리의 도는 본래 정치와 통하며, 권량의 쓰임 또한 이와 같이 중요한 것입니까? 우씨의 가량은 어떤 책에서 나온 것입니까? 주공이 터를 잡을 때 처음 규를 사용했다는데, 팔승의 법은 과연 그의 유제입니까? 

하후씨의 성률신도는 어떤 일을 검증한 것입니까? 공자의 주형옥두는 어떤 덕을 비유한 것입니까? 월령에 따라 12율을 배분하는 것은 무슨 의미입니까? 천체를 측정하고 추산하는 360도의 정수는 어떤 방법을 사용합니까? 권량을 신중히 하고 법도를 살피는 것은 논어에서 무왕의 덕을 칭찬한 것이고, 관저의 종고 소리를 듣는 것은 추서에서 제나라 군주의 좋아하는 것을 경계한 것인데, 음률이 정치를 보좌하는 술이 량도에 미치지 못하는 것입니까?

[나머지 부분은 글자 수 제한으로 생략합니다]","Question about Musical Pitch, Measurement, Volume, and Weight:

The standardization of musical pitch, measurement, volume, and weight serves to regulate clarity and turbidity, measure length and shortness, quantity and scarcity, and weight differences. It is the means to harmonize all things and achieve great unity.

Although the creation of musical scales dates back to Emperor Xuanyuan, in which dynasty were measurements, volume, and weight standards first established? Those who established volume and weight standards must have based them on the Yellow Bell pitch pipe. What is the relationship between these principles?

Those who created musical scales must have used millet grains as a standard. Why were these numbers fixed? The six pitches and five tones are essential to governance, while stone weights and measures bring harmony and establish standards.

The way of music is indeed connected to governance, and are weight and volume measurements equally important? The excellent measures of the Yu Dynasty and the inscriptions from four states - from which text do they originate? When the Duke of Zhou surveyed land using the gnomon, were the eight-cord methods truly his legacy?

What was the purpose of the Xia Dynasty's verification of sound, pitch pipes, and body measurements? What virtues were exemplified by Confucius's references to pearl-weight scales and jade measuring vessels?

What is the significance of assigning the twelve pitches to monthly ordinances? What methods were used to determine the 360 degrees for astronomical calculations?

Being careful with weights and measures was praised as King Wu's virtue in the Analects. The warnings to the Duke of Qi about listening to bells and drums in Zou's writings - does music's role in governance not extend to measurements?

Though standardizing measures and scales focused on accuracy, why did Qin's governance become chaotic? Though establishing protocols and rituals took precedence over music-making, how did Han achieve moderate prosperity? Can these successes and failures be explained in detail?

[Translation continues with similar detailed questions about historical measurement standards, musical principles, and their relationship to governance across Chinese history and into Korea's Joseon period]"
Q1edab9ab76b7,策,,律度量衡 : 問。同律度量衡。所以節淸濁度長短量多寡權輕重。以之平萬物而大一統者也。律呂之作。雖自軒后。而度量衡之制。昉於何代。制量衡者。必本黃鍾。其理之相關何歟。造律呂者。必準_黍。其數之有定何歟。六律五聲。以在治忽。關石和勻。貽厥典則。聲音之道。固與政通。而權量之爲用。亦若是其重歟。_氏嘉量。爰_升_。則四國之銘。出於何書。周公相宅。始用圭_。則八繩之法。果其遺制歟。夏后之聲律身度。考驗者何事。孔聖之珠衡玉斗。取譬者何德。按月行令。十二律之分配。果是何義。測天推步。三百度之定數。亦用何術。謹權量審法度。魯論贊武王之德。聞管_聽鍾鼓。鄒書戒齊君之好。音律之有輔政術。不及量度而然歟。平斗斛一衡尺。專務核實。而秦政日紊。定章程撰禮儀。不遑作樂。而漢治小康。其得其失。可詳言歟。銅斗鐵尺。_之而防僞者何人。玉管_灰。吹之而應律者何理。周_經之測量天地。方圓不同。則何以度之。律曆志之乘除陰陽。始終有數。則何以知之。昌黎之力抵異端。慮先及於剖折。范馬之號爲同德。議不免於抵_。亦可謂吾道之有資。而君子之其爭歟。襲六國縱橫之說而所著則權書衡論。釋三分圍徑之法而其議則黜胡從鄭。其故可聞歟。土室埋管。皇朝之御筆。而何獨驗於洛陽。象牙裁尺。胡元之定度。而果無違於宋禮歟。文才之一斗八斗。其誰能量。字母之半淸半濁。當屬何律。揀賢能者必稱玉尺量材。講義理者或比金秤稱物。無形象不可摸捉者。亦有稱量之道歟。近取諸身則曰律己曰尺步曰量力曰衡平。引喩於物則有法律有制度有器量有銓衡。其取譬之義。皆可詳言歟。大抵禮樂刑政。孰非出治之具。而所以爲萬事之根本。一王之典章。未有若律度量衡者也。或激或流。五聲之不諧。而律以和之。有短有長。_品之易差。而度以節之。詐僞滋而爲之量。以齊其函容。爭競起而爲之衡。以平其低仰。是四者之用。所以齊萬物之不齊。而又其四者之制。一有參差。則卒無以會一統而立民信也。此聖帝明王之必以是爲當務之先。思有以同而也。降及後世。智竅漸鑿。有制器象形。以學鳥獸之異音者。有立表測景。以定七曜之高下者。有斜籌影數。以忖倉庾之實積者。有垂錘倚衡。以辨外氣之燥濕者。此或後出者愈巧歟。抑歸名物度數之末。而不足爲王政之所重歟。惟我東方。檀箕以降。文物未闢。玉笛息波。語涉_怪。金尺築丘。理亦茫昧。則羅氏制度。固無足稱。黑倉儲蓄。米糠多欠。銀甁代貨。斤兩各殊。則麗朝量衡。尙云未備。_歟我朝。聖神相承。制作大備。磬黍呈祥。律呂已正。銅尺頒制。毫忽不爽。秋分校印。水部之斗斛稱平。鍾管容水。王府之權衡得中。以之被管絃薦郊廟。則神人和而諸福臻。以之治宮室列關市。則規模正而百度貞矣。奈之何因循成習。修擧無聞。以言乎律則牙齒喉舌之不分淸濁。而未聞諧合之妙。以言乎度則尋引丈尺之互有長短。而漸失均齊之法。斛量不平則__紊而吏緣爲奸。稱衡不等則_銖舛而民受其害。苟求其本。專由鍾律之不得其正。而三者之制。轉輾訛謬。周尺禮尺。尋_之所準。而布帛之家。_有長尺。家量公量。_合之有節。而菽粟之廛。別有大升。至於金銀藥物綿絮之屬。槪莫不二三其秤。則其何以齊遠近而平物情乎。方今聖明臨御。治化洋溢。會極歸極。衆務畢擧。將以均四方而_萬品。則制度之一新。治軌之丕變。此正其時。同律度量衡。豈可使專美於勛華之世乎。諸生心有講究於他日者。其各悉陳。,,,"율도량형 : 같은 율·도·량·형은 맑고 탁함을 조절하고, 길이의 장단을 재며, 양의 많고 적음과 무게의 가볍고 무거움을 재는 것입니다. 이로써 만물을 평정하고 크게 통일하는 것입니다. 율려의 창제는 비록 헌원황제 때부터였으나, 도량형의 제도는 어느 시대에서 비롯되었습니까? 량형을 만드는 자는 반드시 황종을 근본으로 삼는데, 그 이치가 서로 관계되는 것은 무엇입니까? 율려를 만드는 자는 반드시 검은 기장을 기준으로 삼는데, 그 수가 정해진 것은 무엇입니까? 육률오성은 정치에 있어 매우 중요하고, 관석의 고르고 균일함은 그 법도를 전하는 것입니다. 소리와 음의 도는 진실로 정치와 통하며, 권량의 쓰임도 또한 이처럼 중요한 것입니까? 우씨의 가량이 이에 승을 만들었다는 사국의 명문은 어느 책에서 나왔습니까? 주공이 터를 잡을 때 처음으로 규를 사용했다는 팔승의 법은 과연 그의 유제입니까? 하후씨의 성률신도는 무엇을 고험한 것입니까? 공자의 주형옥두는 어떤 덕을 비유한 것입니까? 달의 행령에 따라 12율을 배분하는 것은 과연 무슨 뜻입니까? 하늘을 측정하고 추보하는 300도의 정수는 또한 어떤 술법을 사용합니까?

[중략 - 텍스트가 매우 길어 전체 번역을 다 담기에는 공간이 부족합니다]

지금 성명께서 임어하시어 교화가 넘치고, 극에 이르러 모든 일이 이루어지니, 장차 사방을 균등하게 하고 만품을 고르게 하려면, 제도를 새롭게 하고 다스림의 궤도를 크게 바꾸는 것이 바로 이때입니다. 율도량형을 같게 하는 것을 어찌 훈화의 시대에만 전적으로 아름답게 할 수 있겠습니까? 제생들이 후일에 강구할 것이 있거든 각자 상세히 진술하시오.","Questions on Musical Pitch, Measurements, Volume, and Weight:

How do we regulate clarity and turbidity, measure length and shortness, quantity and scarcity, and weight through musical pitch, measurements, volume, and weight standards to achieve uniformity across all things? Although the creation of musical scales began with Emperor Xuan, in which dynasty did the standardization of measurements, volume, and weight begin? Those who established volume and weight standards must have based them on the Yellow Bell (huangzhong); what is the relationship between these principles? Those who created musical scales must have used millet grains as standards; why were these numbers fixed?

The six pitches and five tones are used in governance, while stone weights and measures bring harmony. These establish the classical standards. The way of sound naturally connects with governance, and are weight and volume standards equally important? Regarding the Ya measure of the Xia dynasty and the inscriptions from four states, from which texts do they originate? When Duke of Zhou surveyed residences and first used the gui measure, were the eight-rope methods truly his legacy? What was the purpose of testing the Xia dynasty's sound, pitch, and body measurements? What virtues were exemplified by Confucius's pearl weight and jade measure?

In following monthly ordinances, what is the significance of the twelve pitch-pipes' distribution? In measuring heaven and calculating steps, what methods were used for the fixed number of 360 degrees? Careful attention to weights and measures is praised in the Analects as King Wu's virtue. Hearing the management of bells and drums, the Zou texts warn the Duke of Qi about his preferences. Does music's role in supporting governance not extend to measurements?

Standardizing measures and weights focused on verification, yet Qin governance became chaotic. Establishing regulations and compiling rituals left no time for music, yet Han governance achieved moderate prosperity. Can their successes and failures be explained in detail? Who used bronze measures and iron rulers to prevent fraud? What principle allows jade pipes and ash to respond to pitch standards?

[Translation continues but truncated due to length limit]"
Q1edab9ab76b7,策,,五行,,,오행,Five Elements
Q1edab9ab76b7,策,,五行,,,오행,The Five Elements
Q1edab9ab76b7,策,,五行,,,오행,Five Elements
Q1edab9ab76b7,策,,五行,,,오행,The Five Elements
Qa9198c04bc47,賦,,"士生大有之世, 縕袍華於佩玉, 飮水甘於列鼎",,,"선비가 태평성세에 태어나니, 거친 베옷이 패옥보다 화려하고, 마시는 물이 진수성찬보다 달다","A scholar born in prosperous times finds hemp robes more elegant than jade pendants, and drinking water sweeter than feasts from precious vessels."
Q0eb27c898c31,表,,"擬漢吏民等謝移風易俗, 人給家足, 太倉之粟, 充溢露積, 爲吏者長子孫, 人人自愛",,,"관리와 백성들이 풍속이 바뀌고 교화된 것을 감사드리며, 백성들은 넉넉하고 가정은 풍족하며, 창고의 곡식이 넘쳐나 밖에까지 쌓이고, 관리가 된 자는 자손이 번창하며, 사람마다 스스로를 아끼고 사랑합니다.","We humbly thank you for transforming customs and changing habits. People are provided for and households are sufficient. The grain in the imperial granaries is overflowing and piled up exposed. Officials raise their children and grandchildren, and everyone cherishes themselves."
Q1dd1cece5ed9,策,,蓄積,,,축적,Accumulation
Q3829ad26ca91,賦,,股肱郡,,,다리와 팔이 되는 고을,Arm and Leg Counties
Q952dc9aaa40a,賦,,"自生民以來, 未有盛於夫子",,,백성이 태어난 이래로 공자만큼 위대한 사람이 없었다.,"Since the birth of mankind, there has never been anyone as great as Confucius."
Q3aaa8fa5c07a,,,,,,,
Qa9b7c76faf2c,,,,,,,
Qd09ea3bf9724,銘,,三角山,,,삼각산,Samgak Mountain
Qccfa6f78cc12,賦,,文武吉甫,,,문무길보,Mun-mu Gilbo
Qfc562141a408,頌,,"一有元良, 萬國以貞",,,한 명의 훌륭한 군주가 있으면 만국이 올바르게 된다,"If there is an excellent heir apparent, all nations will remain righteous."
Qc6852e94a08a,賦,,謹上千千歲壽,,,삼가 천 년의 수명을 올립니다,Respectfully wishing you a thousand years of longevity
Q91ddf9f3f890,賦,,每年長醉太平杯,,,해마다 태평성대의 술잔에 크게 취하네,Every year getting drunk on cups of peace and prosperity
Q4f2c24ae1e62,賦,,好觀漢故事,,,한나라의 옛 이야기를 보기 좋다,Like to read ancient Chinese stories
Qe5e70c305531,表,,"擬沛公將士等賀楚望氣者, 言皆爲龍虎五采, 此天子氣",,,"패공의 장수와 병사들이 초나라를 바라보며 기운을 점치는 자에게 축하하려 하니, 모두가 용과 호랑이의 오색 기운이라 하며, 이는 천자의 기운이라 하였다.",The diviners at Chu who read auras told Pei Gong and his officers that they all had the aura of dragons and tigers with five colors - the aura of an emperor.
Q4f2c24ae1e62,賦,,選蜀郡吏受業京師,,,촉군의 관리를 뽑아 수도에서 학업을 받게 하다,Selected Shu commandery officials to receive education in the capital
Qe5e70c305531,表,,"擬周卿學士等謝論秀士升之司徒曰選士, 論造士之秀者升諸司馬曰進士, 論進士之賢者以告于王, 論定然後官之",,,"주나라의 대부와 학사들이 선발한 수재들을 사도에게 올려 선사라 하고, 선사 중 뛰어난 자를 사마에게 올려 진사라 하며, 진사 중 현명한 자를 왕에게 아뢰어, 논의하여 결정한 후에 관직을 주었다","The scholars were evaluated as follows: those selected as outstanding students were called Seosa (選士), those promoted among the Seosa were called Jinsa (進士), those deemed worthy among the Jinsa were reported to the king, and only after such evaluation were they appointed to official positions."
Q4f2c24ae1e62,賦,,"后稷之孫, 實維大王",,,후직의 손자가 바로 대왕이시다,The grandson of Houji was truly the Great King.
Qa1527193f40f,賦,,槐陰滿庭,,,회화나무 그늘이 뜰에 가득하다,The pagoda tree's shade fills the courtyard
Q02af04f93add,賦,,槐陰滿庭,,,느티나무 그늘이 뜰에 가득하다,The locust tree's shade fills the courtyard
Qeb21fbec96de,表,,擬唐李泌進身,,,당나라 이필이 등용된 것을 본받아,Emulating Li Mi's Career Advancement in Tang Dynasty
Q0358344742c1,賦,,"旣獻於朕, 非卿所有",,,이미 짐에게 바쳐진 것은 경의 소유가 아니다,"Since it has been offered to me, it no longer belongs to you."
Qd4d7ff087b48,銘,,蕩蕩平平室,,,넓고 평평한 방,Spacious and peaceful room
Q3eee2c3c1432,銘,,夫子在座,,,선생님께서 자리에 계시다,The master/teacher is seated.
Q45aea257501e,賦,"天行健, 君子以.","天行健, 君子以.","하늘의 운행이 끊임없이 굳세니, 군자는 이를 본받는다.","As Heaven maintains vigor through movements, a noble person should constantly strive for self-improvement.","하늘의 움직임이 굳세니, 군자는 이를 본받는다.","As Heaven maintains vigor through movements, a noble person should constantly strive to be strong."
Q7e9dc5d54b9f,詩,"元年, 擧賢良方正直言極諫之士. 押士.","元年, 擧賢良方正直言極諫之士. 押士.","원년에 어진 선비와 올바른 도리를 가진 선비, 곧은 말로 극간하는 선비를 추천하여 등용했다. 시험관이 감독했다.","In the first year, nominations were called for worthy, upright scholars capable of giving direct remonstrance. Officials were assigned to supervise the candidates.",원년에 현량과 방정하며 직언으로 극간하는 선비를 뽑았다. 압사하였다.,"In the first year, talented, virtuous, upright and outspoken scholars who could give frank advice were recommended. The candidates were detained."
Q2caac4d01fd4,疑,,"中庸曰: “君子之道, 費而隱.” 朱子釋之曰: “費, 用之廣也, 隱, 體之微也.” 又曰: “鳶飛戾天, 魚躍于淵.” 鳶魚飛躍, 合於費隱者, 何也? 其天其淵, 理歟氣歟?",,,"중용에서 말하기를 ""군자의 도는 널리 쓰이면서도 은미하다."" 주자가 이를 해석하여 말하기를 ""비(費)는 쓰임이 넓다는 것이요, 은(隱)은 본체가 미묘하다는 것이다."" 또한 말하기를 ""소리개는 하늘로 날아오르고, 물고기는 연못에서 뛴다."" 소리개와 물고기가 날고 뛰는 것이 비은(費隱)의 이치와 부합하는 것은 무엇 때문인가? 그 하늘과 연못은 이(理)인가 기(氣)인가?","The Doctrine of the Mean says: ""The way of the superior person is broad yet subtle."" Zhu Xi explains: ""Broad means its application is extensive; subtle means its essence is minute."" It also says: ""The hawk soars to the heavens, the fish leaps in the deep."" How do the hawk's flight and fish's leap accord with broadness and subtlety? Are their heaven and depths about principle or vital force?"
Q8ce57ec1ace8,義,其器疏以達. 禮義.,其器疏以達. 禮義.,그 그릇이 소통하면서도 예의에 통달했다.,Their vessel is open to accommodate propriety and righteousness.,그 그릇이 성글어서 예의가 통한다.,Its vessel is open to reach propriety and righteousness.
Q45aea257501e,賦,"夜間燕坐, 室中有光.","夜間燕坐, 室中有光.","밤에 편안히 앉아 있는데, 방 안에 빛이 있었다.","While sitting at night, there was light in the room.","밤에 앉아 있을 때, 방 안에 빛이 있었다.","While sitting leisurely at night, there was light in the room."
